Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
70343147,41461307,0,"That's interesting, but possibly outdated, since EFS claims to be NFS 4.1,  not 4 as this blog post indicates.",2017-01-10T13:04:57.650,1695906,CC BY-SA 3.0,False,1,,.,1,"That's interesting, but possibly outdated, since EFS claims to be NFS 4.1,  not 4 as this blog post indicates.",False,False,41461307.0,2017-01-04T10:15:24.037,0.0,521.0,2017-01-05T06:44:03.947,2018-08-30T09:33:51.623,Share EFS Block among Several Linux and Windows Instances,<amazon-web-services><samba><amazon-efs>,1.0,4.0,,,
70682999,41743379,0,"It is best not to use `mcrypt`, it has been abandonware for nearly a decade now. It has therefore been deprecated and will be removed from the core and into PECL in PHP 7.2. It does not support standard PKCS#7 (née PKCS#5) padding, only non-standard null padding that can't even be used with binary data. `mcrypt` has many outstanding [bugs](https://sourceforge.net/p/mcrypt/bugs/) dating back to 2003. Instead consider using [defuse](https://github.com/defuse/php-encryption) or [RNCryptor](https://github.com/RNCryptor), they provide a complete solution, are being maintained and is correct.",2017-01-19T15:08:21.123,451475,CC BY-SA 3.0,False,1,It,.,0,It has therefore been deprecated and will be removed from the core and into PECL in PHP 7.2.,False,False,41743379.0,2017-01-19T13:47:54.033,1.0,674.0,,2017-01-20T07:53:21.357,php mcrypt not working after enabling it on docker container,<php><laravel><amazon-web-services><amazon-elastic-beanstalk><mcrypt>,1.0,3.0,,,
71263474,42041790,1,"`Expires` is deprecated in favor of `Cache-Control`, but CloudFront will simply pass it through if your server returns the `Expires` header.  Did you do a cache invaldation?  If not, CloudFront may be serving the objects from its cache, and has cached them before you changed your server.",2017-02-04T20:23:18.420,1695906,CC BY-SA 3.0,False,1,Expires, ,0,"`Expires` is deprecated in favor of `Cache-Control`, but CloudFront will simply pass it through if your server returns the `Expires` header.  ",False,False,42041790.0,2017-02-04T14:58:28.213,0.0,252.0,,2017-02-04T14:58:28.213,Implementing expires headers when using Amazon CDN,<amazon-cloudfront><mod-expires><expires-header>,0.0,2.0,,,
71556876,42196222,2,"You could use boto2 and boto3 in the same script (e.g. don't rewrite the boto2 parts, but add in some boto3).  But to try and answer your question in boto2, which subscription attributes are you looking for exactly?  Some of them are available in the object returned in your above code sample (e.g. replace `SubscriptionArn` with `Endpoint`, `Owner`, or `Protocol`, etc.)  But I don't think all attributes available in boto3 are supported by boto2, as it has been deprecated.",2017-02-13T05:57:32.700,620898,CC BY-SA 3.0,False,1,,.,1,"But I don't think all attributes available in boto3 are supported by boto2, as it has been deprecated.",False,False,42196222.0,2017-02-13T03:26:44.333,2.0,660.0,,2017-02-13T03:26:44.333,How to get SNS Subscription attributes using boto?,<python><amazon-web-services><boto><amazon-sns>,0.0,6.0,,,
71758309,42301135,1,"transferring from where? If another AWS service, maybe this is too slow, but if sending from your corporate datacenter to AWS, I would expect times in this range (as you have it single threaded). Even with GParallel, you may easily run into bandwidth constraints between your source system and AWS. (My thoughts may be out of date, so I'm interested to see responses from current users (always!)). Good luck!",2017-02-17T15:37:28.143,620097,CC BY-SA 3.0,False,1,,.,0,"(My thoughts may be outdated, so I'm interested to see responses from current users (always!)).",False,False,42301135.0,2017-02-17T15:05:37.793,1.0,1510.0,2017-02-17T16:31:56.360,2017-02-17T16:31:56.360,Transfer large number of large files to s3,<bash><amazon-s3><put><qsub>,1.0,3.0,,,
72216248,42540154,0,"what version of Google play services are you building your app against? Also do NOT use the GCM.jar that has been deprecated and no longer supported, I dont even think you will get push notifications anymore with that",2017-03-01T19:23:24.120,599346,CC BY-SA 3.0,False,1,,that,1,"Also do NOT use the GCM.jar that has been deprecated and no longer supported, I dont even think you will get push notifications anymore with that",False,False,42540154.0,2017-03-01T19:17:01.017,0.0,166.0,2017-03-01T20:05:23.057,2017-03-02T10:56:11.240,Amazon SNS Unity - Cannot find GCMBroadcastReceiver,<java><android><unity3d><aws-sdk><amazon-sns>,1.0,4.0,,,
72295960,42572050,1,"No it's not deprecated. The documentation is here: http://docs.aws.amazon.com/AWSJavaScriptSDK/latest/AWS/DynamoDB.html#batchWriteItem-property if it was deprecated it would say so in the documentation. Also, if it was deprecated you would not be getting an error message like that. That error message would mean it had been completely removed from the SDK, not just deprecated. I think you need to show your code so we can help you further. Check how you are calling the `batchWriteItem` function.",2017-03-03T14:47:53.410,13070,CC BY-SA 3.0,False,4,it,.,3,No it's not deprecated.,False,False,42572050.0,2017-03-03T06:25:11.797,1.0,1371.0,,2018-10-15T16:52:06.003,Is batchWriteItem of dynamoDB (Javascript sdk) deprecated?,<amazon-web-services><aws-lambda><aws-sdk>,2.0,1.0,,1.0,
72312833,42588740,0,You shouldn't be using `Expires` and nobody should be telling you to.  It's deprecated in favor of `Cache-Control`.  You should be using something like `Cache-Control: max-age=...` (where `...` is an integer number of seconds).,2017-03-03T23:49:42.557,1695906,CC BY-SA 3.0,False,1,It, ,0,It's deprecated in favor of `Cache-Control`.  ,False,False,42588740.0,2017-03-03T21:29:14.583,0.0,1159.0,,2017-04-18T15:37:35.920,How to Add Expires headers in Amazon CloudFront for GTmetrix?,<.htaccess><amazon-web-services><amazon-cloudfront><gtmetrix>,0.0,2.0,,,
72402566,42616814,0,"I wondered if that was what you were thinking.  That's not what `Expires` does.  `Expires` is an HTTP header that tells browsers and itermediate caches when the object is expected to be obsolete and should no longer be cached -- similar to `Cache-Control` but deprecated and largely useless.  [`x-amz-expiration`](http://docs.aws.amazon.com/AmazonS3/latest/API/RESTObjectHEAD.html) is a read-only *response* header that tells you when S3 is planning to purge an object because of a bucket lifecycle policy, but you can't ask S3 to delete an object at an arbitrary time in the future.",2017-03-06T23:22:53.367,1695906,CC BY-SA 3.0,False,1,Expires, ,1,`Expires` is an HTTP header that tells browsers and itermediate caches when the object is expected to be obsolete and should no longer be cached -- similar to `Cache-Control` but deprecated and largely useless.  ,False,True,42616814.0,2017-03-06T02:55:14.740,0.0,224.0,,2017-03-06T02:55:14.740,How do you set paperclip expiry header for aws that depends on the object's date attribute,<ruby-on-rails><amazon-s3><paperclip>,0.0,4.0,,,
73129281,43020026,1,`AmazonS3Client.setRegion()` is deprecated. Didn't you try to use `AwsClientBuilder.setRegion(String)`? http://docs.aws.amazon.com/AWSJavaSDK/latest/javadoc/com/amazonaws/client/builder/AwsClientBuilder.html#setRegion-java.lang.String-,2017-03-25T19:13:18.623,7637120,CC BY-SA 3.0,False,1,,.,0,`AmazonS3Client.setRegion()` is deprecated.,False,False,43020026.0,2017-03-25T18:06:03.363,3.0,8617.0,,2020-07-08T11:56:43.387,How to set region for an amazonS3 client?,<spring><amazon-web-services><amazon-s3><cloud>,2.0,4.0,,,
73475143,43200433,0,"Please don't tag question for Amazon Redshift with `postgresql. Although Redshift is based on (an extremely outdated version of) Postgres it has deviated substantially. See a similar discussion regarding other ""spin-offs"" here: https://dba.meta.stackexchange.com/q/2670/1822",2017-04-04T08:12:58.880,330315,CC BY-SA 3.0,False,1,,.,0,Although Redshift is based on (an extremely outdated version of) Postgres it has deviated substantially.,False,False,43200433.0,2017-04-04T07:03:57.520,0.0,317.0,2017-05-23T10:30:49.480,2017-04-04T17:04:31.193,Ranking based on conditions of a different column in PostgreSQL 8.0.2,<amazon-redshift><window-functions><rank>,1.0,8.0,,0.0,
73487384,43207068,0,"@FrédéricHenri Fair enough, both commands run code in a subshell and there is little if any difference in functionality but backticks are practically deprecated and become increasingly difficult to use and read if nested so it is probably always better to use `$()` version.",2017-04-04T13:00:42.357,4923629,CC BY-SA 3.0,False,1,,nested,0,"@FrédéricHenri Fair enough, both commands run code in a subshell and there is little if any difference in functionality but backticks are practically deprecated and become increasingly difficult to use and read if nested",False,False,43207068.0,2017-04-04T12:19:20.333,0.0,1089.0,2017-04-04T13:52:31.833,2017-04-04T13:52:31.833,Impossible to store aws-cli command into a variable in bash,<bash><amazon-web-services><asynchronous><aws-cli>,2.0,11.0,,,
73739574,43208129,0,"I tried with restart option as well.
But still I am getting the same issue. I observed that if I shutdown and start the server without any time gap, then it's working fine. But if I wait for 5 mins or more after the shutdown operation, then I am facing this problem while starting the server. Unable to start the server because some obsolete traces of deployment gets created in standalone.xml.",2017-04-11T06:17:33.297,3700111,CC BY-SA 3.0,False,1,,.,0,Unable to start the server because some obsolete traces of deployment gets created in standalone.xml.,False,False,43208129.0,2017-04-04T13:06:04.857,2.0,857.0,,2017-04-04T13:06:04.857,How to shutdown Wildfly 10.0 properly?,<amazon-ec2><ear><wildfly-10>,0.0,10.0,,,
73806565,43355074,1,Don't use those outdated example without knowing what you are doing. Go check out boto3,2017-04-12T14:25:33.840,6017840,CC BY-SA 3.0,False,1,,.,1,Don't use those outdated example without knowing what you are doing.,False,False,43355074.0,2017-04-11T19:54:51.320,9.0,31323.0,,2019-09-17T10:02:41.003,Read a csv file from aws s3 using boto and pandas,<python><python-2.7><pandas><amazon-s3><boto>,2.0,2.0,,4.0,
73853453,43208129,0,"I'm not really sure what it could be. The content doesn't look like it should be deleted, but I'm not very familiar with the deployment repository code so I'm not sure how it determines what is obsolete and what is not. You could file an issue here though http://issues.jboss.org/browse/WFCORE",2017-04-13T15:27:36.500,152794,CC BY-SA 3.0,False,1,I,.,1,so I'm not sure how it determines what is obsolete and what is not.,False,False,43208129.0,2017-04-04T13:06:04.857,2.0,857.0,,2017-04-04T13:06:04.857,How to shutdown Wildfly 10.0 properly?,<amazon-ec2><ear><wildfly-10>,0.0,10.0,,,
73904112,43208129,1,"It takes less than 10 secs to shutdown the server. Once I get success message for shutdown, after few minutes server.log gets updated with message which says the content is obsolete and it will be deleted.

We have installed wildfly by downloading the tar.gz file and then running tar -xvf command. It's a redhat system running inside AWS EC2 instance.

It's not related specifically to my application or its .ear file. Even if I deploy a sample web application with just an index.jsp file, I am getting the same issue.",2017-04-15T05:55:31.143,3700111,CC BY-SA 3.0,False,1,I,"

",0,"Once I get success message for shutdown, after few minutes server.log gets updated with message which says the content is obsolete and it will be deleted.

",False,False,43208129.0,2017-04-04T13:06:04.857,2.0,857.0,,2017-04-04T13:06:04.857,How to shutdown Wildfly 10.0 properly?,<amazon-ec2><ear><wildfly-10>,0.0,10.0,,,
74120087,43533010,0,"Unfortunately, once the AMI has been deprecated it is not possible to retrieve the Name of the AMI. Therefore, you would need to provide the name for the search.",2017-04-21T04:27:27.720,174777,CC BY-SA 3.0,False,1,,.,1,"Unfortunately, once the AMI has been deprecated it is not possible to retrieve the Name of the AMI.",False,False,43533010.0,2017-04-21T02:36:52.760,0.0,816.0,2017-04-21T09:05:42.090,2017-04-21T11:21:31.927,AWS latest ami imageId from an old imageid?,<powershell><amazon-web-services><amazon-ami><aws-powershell>,2.0,1.0,,,
74476869,43715537,0,"Side comment: FTP is a rather outdated technology. Uploading & Downloading direct to S3 would provide a more scalable and available solution, without the need for a server. For example, they could use a web page or the [AWS Command-Line Interface (CLI)](http://aws.amazon.com/cli/) to transfer files. It would also provide full security capabilities.",2017-05-01T09:13:57.933,174777,CC BY-SA 3.0,False,1,,.,0,FTP is a rather outdated technology.,False,False,43715537.0,2017-05-01T07:06:39.307,1.0,430.0,,2017-07-28T17:21:32.443,Restricting user access on SFTP server backed by S3,<amazon-ec2><ubuntu-14.04><ftp-server><s3fs><vsftpd>,1.0,2.0,,,
74971861,43970207,0,"Your tool seems broken.  `<img src=""//example.com/..."">` is a [protocol-relative URL](https://en.m.wikipedia.org/wiki/Wikipedia:Protocol-relative_URL).  Although discouraged now, since everything should be using HTTPS, it's quite valid.  It tells the browser to load the resource using the same protocol (http/https) as the main document.",2017-05-15T03:05:22.790,1695906,CC BY-SA 3.0,False,1,, ,0,"Although discouraged now, since everything should be using HTTPS, it's quite valid.  ",False,False,43970207.0,2017-05-15T00:54:56.110,0.0,32.0,,2017-05-15T01:54:19.153,AWS Cloudfront creates problems with Structured Data Testing Tool for Recipe Image,<wordpress><amazon-web-services><caching><cdn><structured-data>,1.0,2.0,,,
75593992,44234718,2,"I wanted to use it to make my site look fancy with 2 factor authentication, but it's way too complicated unless they blaze the trail.  I find that the ""how to"" guides on AWS for Python tend to be quite out of date and they don't put any energy into updating them.  I put the same question on [AWS Forum](https://forums.aws.amazon.com/thread.jspa?threadID=256712&tstart=0) and no Amazon tech has responded yet.",2017-05-31T20:04:30.597,1637798,CC BY-SA 3.0,False,1,I, ,1,"I find that the ""how to"" guides on AWS for Python tend to be quite outdated and they don't put any energy into updating them.  ",False,False,44234718.0,2017-05-29T04:41:59.310,33.0,11887.0,2018-02-22T11:12:23.013,2019-01-04T07:07:31.217,AWS Cognito as Django authentication back-end for web site,<python><django><amazon-web-services><authentication><amazon-cognito>,2.0,3.0,,10.0,
75702415,44339167,0,"Could you please clarify why you wish to set a fake date, rather than using a `NULL` value? Your queries could simulate the fake date with a `CASE` statement, which would be much more accurate than inserting a fake value where the value is actually unknown. So-called **magic values** are generally discouraged in databases because they require special handling, whereas most systems know how to handle (or ignore) `NULL` values.",2017-06-04T01:39:41.280,174777,CC BY-SA 3.0,False,1,,),0,"** are generally discouraged in databases because they require special handling, whereas most systems know how to handle (or ignore)",False,True,44339167.0,2017-06-03T00:39:43.367,0.0,1348.0,,2017-06-05T14:56:04.193,AWS Redshift DEFAULT TIMESTAMP,<mysql><amazon-web-services><amazon-s3><amazon-redshift>,1.0,1.0,,,
